csv_row_index,merged_row_index,match_flag,recovered_years_joined,Seller Link,Store Name,Year Joined,Total Products,Rating,Review Count,Followers,Total Revenue,Total Review,1 Start,2 Start,3 Start,4 Start,5 Start
1108,1123,,7,https://tiki.vn/cua-hang/minh-thuy-pet-shop?source_screen=product_detail&source_engine=organic,Minh Thuy Pet Shop,2019,15,4.5,482,0,120000,290.0,8.0,1.0,10.0,60.0,211.0
1109,1124,,4,https://tiki.vn/cua-hang/mhg-smart-home-store?source_screen=product_detail&source_engine=organic,PHILIPS MASSAGER,2022,19,4.7,142,168,51220000,34.0,3.0,1.0,1.0,3.0,26.0
1110,1125,,6,https://tiki.vn/cua-hang/ca-phe-sam?source_screen=product_detail&source_engine=organic,Cà phê Sâm,2020,2,4.8,76,54,0,76.0,1.0,0.0,3.0,9.0,63.0
1111,1126,,7,https://tiki.vn/cua-hang/tui-da-that-kat?source_screen=product_detail&source_engine=organic,Túi da thật Kat,2019,2,4.0,3,17,0,1.0,0.0,0.0,0.0,0.0,1.0
1112,1127,,5,https://tiki.vn/cua-hang/connect10?source_screen=product_detail&source_engine=organic,CONNECT10,2021,13,4.5,206,48,864000,27.0,0.0,0.0,1.0,4.0,22.0
1113,1128,,7,https://tiki.vn/cua-hang/tvc-vietnam?source_screen=product_detail&source_engine=organic,TVC Vietnam,2019,88,4.4,1300,110,6746000,811.0,25.0,6.0,14.0,122.0,644.0
1114,1129,,4,https://tiki.vn/cua-hang/ohlins-hoang-viet?source_screen=product_detail&source_engine=organic,Motor Ohlins Hoang Viet,2022,10,4.8,5,0,0,5.0,0.0,0.0,0.0,1.0,4.0
1115,1130,,9,https://tiki.vn/cua-hang/artbook?source_screen=product_detail&source_engine=organic,Artbook,2017,480,4.8,767,1400,26920000,112.0,3.0,0.0,0.0,7.0,102.0
1116,1131,,5,https://tiki.vn/cua-hang/giay-my-lan?source_screen=product_detail&source_engine=organic,Giấy My Lan,2021,2,4.7,188,0,0,,,,,,
1117,1132,,5,https://tiki.vn/cua-hang/kun-miu-plus-now?source_screen=product_detail&source_engine=organic,Kun Miu Plus Now,2021,360,4.8,2400,1000,55204714,1104.0,14.0,8.0,15.0,110.0,957.0
1118,1133,,6,https://tiki.vn/cua-hang/dreamer-official?source_screen=product_detail&source_engine=organic,Dreamer Official,2020,16,4.7,98,113,0,48.0,0.0,1.0,5.0,6.0,36.0
1119,1134,,8,https://tiki.vn/cua-hang/trai-cay-say-kho-vn?source_screen=product_detail&source_engine=organic,VNF Store,2018,3,4.4,3500,0,526000,352.0,6.0,3.0,15.0,78.0,250.0
1120,1135,,2,https://tiki.vn/cua-hang/tro-giang-aporo-va-thiet-bi-cntt?source_screen=product_detail&source_engine=organic,Trợ giảng Aporo và thiết bị CNTT,2024,10,4.4,14,11,60000,10.0,2.0,0.0,0.0,1.0,7.0
1121,1136,,9,https://tiki.vn/cua-hang/beauty-japan?source_screen=product_detail&source_engine=organic,Beauty Plaza,2017,34,4.4,67,9,1490000,24.0,1.0,0.0,2.0,2.0,19.0
1122,1137,,6,https://tiki.vn/cua-hang/ngochy?source_screen=product_detail&source_engine=organic,Ngochy,2020,222,4.6,1100,125,2383000,345.0,14.0,3.0,9.0,36.0,283.0
1123,1138,,5,https://tiki.vn/cua-hang/doctor-care-store?source_screen=product_detail&source_engine=organic,Doctor Care Store,2021,22,4.9,120,0,1289500,100.0,0.0,0.0,1.0,8.0,91.0
1124,1139,,7,https://tiki.vn/cua-hang/ankan?source_screen=product_detail&source_engine=organic,ANKAN,2019,80,4.5,606,0,3118300,124.0,1.0,1.0,5.0,15.0,102.0
1125,1140,,8,https://tiki.vn/cua-hang/gardena-viet-nam?source_screen=product_detail&source_engine=organic,Gardena Việt Nam,2018,132,4.5,147,101,2936918,80.0,4.0,1.0,1.0,14.0,60.0
1126,1141,,4,https://tiki.vn/cua-hang/cuong-fuwa-natural-products?source_screen=product_detail&source_engine=organic,Cuong Fuwa natural products,2022,4,4.9,9,27,0,,,,,,
1127,1142,,4,https://tiki.vn/cua-hang/dien-tu-minh-thu?source_screen=product_detail&source_engine=organic,ĐIỆN TỬ MINH THƯ,2022,18,4.1,49,0,2335000,20.0,4.0,0.0,0.0,2.0,14.0
1128,1143,,7,https://tiki.vn/cua-hang/smart-shop-tc?source_screen=product_detail&source_engine=organic,Smart Shop TC,2019,59,4.3,3500,162,2094000,366.0,12.0,5.0,4.0,54.0,291.0
1129,1144,,2,https://tiki.vn/cua-hang/south-wall?source_screen=product_detail&source_engine=organic,South Wall,2024,21,0.0,0,1,0,,,,,,
1130,1145,,5,https://tiki.vn/cua-hang/voi-xit-rua-xe-tuoi-cay-tlg?source_screen=product_detail&source_engine=organic,Vòi Xịt Rửa Xe Tưới Cây,2021,3,4.2,182,0,0,2.0,0.0,0.0,0.0,0.0,2.0
1131,1146,,4,https://tiki.vn/cua-hang/sieu-thi-vien-rua-cho-may?source_screen=product_detail&source_engine=organic,Siêu Thị Viên Rửa Cho Máy,2022,221,4.2,26,4,196081702,12.0,2.0,1.0,0.0,2.0,7.0
1132,1147,,9,https://tiki.vn/cua-hang/dau-tram-con-yeu?source_screen=product_detail&source_engine=organic,Dầu Tràm Con Yêu,2017,33,4.5,199,74,924000,70.0,1.0,0.0,0.0,6.0,63.0
1133,1148,,6,https://tiki.vn/cua-hang/samnystore?source_screen=product_detail&source_engine=organic,Samnystore,2020,14,4.7,1500,255,1736000,495.0,7.0,2.0,9.0,64.0,413.0
1134,1149,,7,https://tiki.vn/cua-hang/nhang-sen-lien-tam?source_screen=product_detail&source_engine=organic,Nhang Sen Liên Tâm,2019,20,4.8,584,280,1178500,499.0,5.0,3.0,8.0,80.0,403.0
1135,1150,,8,https://tiki.vn/cua-hang/viet-thanh?source_screen=product_detail&source_engine=organic,Việt Thành,2018,167,4.4,1200,9300,1965000,288.0,6.0,7.0,12.0,58.0,205.0
1136,1172,,6,https://tiki.vn/cua-hang/cong-ty-tnhh-viet-nam-recomm?source_screen=product_detail&source_engine=organic,RECOMM,2020,1,0.0,0,0,0,,,,,,
1137,1152,,7,https://tiki.vn/cua-hang/degrasan-vietchem?source_screen=product_detail&source_engine=organic,Degrasan Vietchem,2019,16,4.4,74,19,115000,8.0,1.0,0.0,0.0,1.0,6.0
1138,1153,,7,https://tiki.vn/cua-hang/dntn-sxxd-thuan-thanh?source_screen=product_detail&source_engine=organic,DNTN SXXD Thuận Thành,2019,2,4.8,237,76,278000,24.0,0.0,0.0,0.0,3.0,21.0
1139,1154,,5,https://tiki.vn/cua-hang/hoang-van-shop?source_screen=product_detail&source_engine=organic,HOÀNG VÂN SHOP,2021,8,4.7,167,28,742500,30.0,0.0,0.0,0.0,5.0,25.0
1140,1155,,7,https://tiki.vn/cua-hang/phu-kien-so-phuc-thanh?source_screen=product_detail&source_engine=organic,Phụ kiện số Phúc Thanh,2019,80,4.2,873,147,1566050,129.0,8.0,2.0,7.0,26.0,86.0
1141,1156,,6,https://tiki.vn/cua-hang/caphesachorg?source_screen=product_detail&source_engine=organic,Caphesachorg,2020,4,4.8,6,6,0,5.0,0.0,0.0,0.0,1.0,4.0
1142,1157,,5,https://tiki.vn/cua-hang/may-doc-sach-kobo-ha-noi?source_screen=product_detail&source_engine=organic,MÁY ĐỌC SÁCH KOBO HÀ NỘI,2021,8,4.9,31,24,4750000,527.0,2.0,3.0,3.0,36.0,483.0
1143,1158,,8,https://tiki.vn/cua-hang/happylive?source_screen=product_detail&source_engine=organic,HappyLive,2018,107,4.8,37000,10100,135650000,33114.0,374.0,222.0,578.0,3039.0,28901.0
1144,1159,,7,https://tiki.vn/cua-hang/hat-dinh-duong-fonut?source_screen=product_detail&source_engine=organic,Hạt dinh dưỡng FONUT,2019,33,4.5,2,2,250000,2.0,0.0,0.0,0.0,1.0,1.0
1145,1160,,5,https://tiki.vn/cua-hang/phuoc-nhun-giam-xoc-xe-may-jms?source_screen=product_detail&source_engine=organic,Phuộc nhún giảm xóc xe máy JMS,2021,13,4.8,6,7,390000,7.0,0.0,0.0,0.0,1.0,6.0
1146,1161,,5,https://tiki.vn/cua-hang/thoi-trang-thiet-ke-envy?source_screen=product_detail&source_engine=organic,THỜI TRANG ENVY,2021,15,4.7,7,0,0,5.0,0.0,0.0,0.0,1.0,4.0
1147,1162,,7,https://tiki.vn/cua-hang/tin-hoc-tran-nguyen?source_screen=product_detail&source_engine=organic,TIN HỌC TRẦN NGUYỄN,2019,7,4.5,14,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1148,1163,,6,https://tiki.vn/cua-hang/thuy-hien-shop?source_screen=product_detail&source_engine=organic,Thuý Hiền Shop,2020,6,4.1,281,18,0,3.0,0.0,1.0,0.0,0.0,2.0
1149,1164,,2,https://tiki.vn/cua-hang/opetit?source_screen=product_detail&source_engine=organic,O'PETIT,2024,24,4.9,27,4,370000,21.0,0.0,0.0,0.0,2.0,19.0
1150,1165,,6,https://tiki.vn/cua-hang/dau-an-nakydaco?source_screen=product_detail&source_engine=organic,Dầu Ăn Nakydaco,2020,8,4.8,466,155,104500,367.0,5.0,1.0,1.0,38.0,322.0
1151,1166,,4,https://tiki.vn/cua-hang/bluezon?source_screen=product_detail&source_engine=organic,Bluezon,2022,46,4.7,81,52,3648000,50.0,0.0,0.0,1.0,12.0,37.0
1152,1167,,5,https://tiki.vn/cua-hang/hop-tac-xa-nong-lam-nghiep-hop-hoa?source_screen=product_detail&source_engine=organic,HTX Nông Lâm Nghiệp Hợp Hòa,2021,6,4.8,12,4,555000,11.0,0.0,0.0,0.0,3.0,8.0
1153,1168,,4,https://tiki.vn/cua-hang/steelmate?source_screen=product_detail&source_engine=organic,STEELMATE,2022,10,0.0,0,36,0,,,,,,
1154,1057,,4,https://tiki.vn/cua-hang/hsg-distribution?source_screen=product_detail&source_engine=organic,HSG Distribution,2022,1,0.0,0,0,0,,,,,,
1155,1170,,5,https://tiki.vn/cua-hang/kim-duc?source_screen=product_detail&source_engine=organic,KIM ĐỨC,2021,5,5.0,1,5,0,,,,,,
1156,1171,,4,https://tiki.vn/cua-hang/thu-y-tan-nhat-suong?source_screen=product_detail&source_engine=organic,THÚ Y TÂN NHẬT SƯƠNG,2022,24,4.7,21,6,680300,6.0,0.0,1.0,0.0,2.0,3.0
1157,1587,,6,https://tiki.vn/cua-hang/ccsh?source_screen=product_detail&source_engine=organic,CCSH,2020,1,0.0,0,0,0,,,,,,
1158,1173,,8,https://tiki.vn/cua-hang/senyda-jewelry?source_screen=product_detail&source_engine=organic,Senyda Jewelry Official,2018,9,4.4,30,26,0,,,,,,
1159,1174,,4,https://tiki.vn/cua-hang/balo-tui-xach-trung-nguyen-tnshop?source_screen=product_detail&source_engine=organic,Balo Túi xách Trung Nguyên TNShop,2022,39,4.7,19,0,179000,17.0,0.0,0.0,0.0,4.0,13.0
1160,1175,,4,https://tiki.vn/cua-hang/halula?source_screen=product_detail&source_engine=organic,HALULA,2022,238,4.6,16,7,1376610,13.0,0.0,1.0,0.0,2.0,10.0
1161,1151,,6,https://tiki.vn/cua-hang/long-ho-ict?source_screen=product_detail&source_engine=organic,Long Ho ICT,2020,1,0.0,0,0,0,,,,,,
1162,1177,,7,https://tiki.vn/cua-hang/co-mem?source_screen=product_detail&source_engine=organic,Cỏ Mềm Official Store,2019,56,4.6,3700,2000,6856000,1598.0,28.0,15.0,54.0,287.0,1214.0
1163,1178,,6,https://tiki.vn/cua-hang/omax-beauty-solution?source_screen=product_detail&source_engine=organic,ABEC Beauty Solution,2020,125,4.5,500,0,11724230,248.0,4.0,4.0,6.0,36.0,198.0
1164,1179,,5,https://tiki.vn/cua-hang/vita-signature-official-store?source_screen=product_detail&source_engine=organic,Vita Signature Official Store,2021,41,4.8,50,148,1196500,44.0,1.0,0.0,2.0,4.0,37.0
1165,1180,,2,https://tiki.vn/cua-hang/delonghi-official-store?source_screen=product_detail&source_engine=organic,DeLonghi Official Store,2024,76,4.9,9,63,58959665,5.0,0.0,0.0,0.0,0.0,5.0
1166,1182,,4,https://tiki.vn/cua-hang/dac-san-bien-phan-thiet-ngoc-dung?source_screen=product_detail&source_engine=organic,Đặc Sản Biển Phan Thiết NGỌC DŨNG,2022,30,4.7,30,6,0,28.0,2.0,0.0,0.0,2.0,24.0
1167,1183,,7,https://tiki.vn/cua-hang/the-eco-shop?source_screen=product_detail&source_engine=organic,Ankinte Official Store,2019,13,4.5,375,74,99000,236.0,3.0,5.0,7.0,62.0,159.0
1168,1184,,8,https://tiki.vn/cua-hang/misa-shop?source_screen=product_detail&source_engine=organic,MISA Shop,2018,915,4.0,991,105,13557000,767.0,71.0,34.0,72.0,153.0,437.0
1169,1185,,6,https://tiki.vn/cua-hang/vinameeting?source_screen=product_detail&source_engine=organic,Vinameeting,2020,1,4.7,45,0,2294050,27.0,1.0,0.0,0.0,0.0,26.0
1170,1186,,8,https://tiki.vn/cua-hang/thaiphongfood?source_screen=product_detail&source_engine=organic,thaiphongfood,2018,41,4.4,111,13,411200,68.0,5.0,1.0,2.0,14.0,46.0
1171,1187,,6,https://tiki.vn/cua-hang/vimo?source_screen=product_detail&source_engine=organic,Vimo,2020,88,4.5,2100,241,13299120,835.0,29.0,15.0,25.0,135.0,631.0
1172,1188,,8,https://tiki.vn/cua-hang/npoil?source_screen=product_detail&source_engine=organic,NPOIL,2018,27,4.2,9,15,0,8.0,0.0,0.0,0.0,6.0,2.0
1173,1189,,7,https://tiki.vn/cua-hang/day-hoi-khi-nen-han-quoc?source_screen=product_detail&source_engine=organic,Dây hơi khí nén,2019,1,5.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1174,995,,5,https://tiki.vn/cua-hang/ti-nuong-shop-online?source_screen=product_detail&source_engine=organic,TI NUONG SHOP ONLINE,2021,1,0.0,0,0,0,,,,,,
1175,1191,,7,https://tiki.vn/cua-hang/dong-ho-phuong?source_screen=product_detail&source_engine=organic,Đồng Hồ Phương,2019,40,4.6,168,37,10540000,135.0,2.0,2.0,2.0,28.0,101.0
1176,1192,,6,https://tiki.vn/cua-hang/688-store?source_screen=product_detail&source_engine=organic,688 Store,2020,29,4.4,221,0,0,9.0,0.0,1.0,0.0,4.0,4.0
1177,1193,,4,https://tiki.vn/cua-hang/donghothongminhwonlex?source_screen=product_detail&source_engine=organic,DONGHOTHONGMINHWONLEX,2022,5,4.3,3,0,1295000,3.0,0.0,0.0,0.0,2.0,1.0
1178,1194,,9,https://tiki.vn/cua-hang/goldendolphin?source_screen=product_detail&source_engine=organic,Goldendolphin,2017,2,4.4,1300,180,1276000,2.0,0.0,0.0,0.0,1.0,1.0
1179,1195,,8,https://tiki.vn/cua-hang/tuoi-bien-vang?source_screen=product_detail&source_engine=organic,Tưới Biển Vàng,2018,9,4.0,448,0,1040000,12.0,2.0,1.0,0.0,2.0,7.0
1180,1196,,7,https://tiki.vn/cua-hang/hoa-bach-hop?source_screen=product_detail&source_engine=organic,Hoa Bách Hợp,2019,1,4.8,207,52,0,17.0,0.0,0.0,1.0,1.0,15.0
1181,1197,,5,https://tiki.vn/cua-hang/quang-thanh-bot-rau-say-lanh?source_screen=product_detail&source_engine=organic,Quảng Thanh Official Store,2021,30,4.8,108,235,602000,64.0,0.0,0.0,0.0,9.0,55.0
1182,1199,,4,https://tiki.vn/cua-hang/bach-hoa-andy?source_screen=product_detail&source_engine=organic,Bách hóa Andy,2022,16,4.8,61,13,4738400,43.0,1.0,1.0,1.0,4.0,36.0
1183,1200,,4,https://tiki.vn/cua-hang/shop-phu-kien-ha-noi?source_screen=product_detail&source_engine=organic,Shop phụ kiện Hà Nội,2022,1,5.0,3,0,0,3.0,0.0,0.0,0.0,0.0,3.0
1184,1201,,4,https://tiki.vn/cua-hang/giadung-01-store?source_screen=product_detail&source_engine=organic,giadung 01 store,2022,145,4.0,615,73,18861251,12.0,1.0,0.0,1.0,4.0,6.0
1185,1202,,7,https://tiki.vn/cua-hang/nikio-japan?source_screen=product_detail&source_engine=organic,NIKIO OFFICIAL STORE,2019,81,4.5,426,210,7653000,239.0,5.0,3.0,4.0,42.0,185.0
1186,1203,,7,https://tiki.vn/cua-hang/greenfields-coffee?source_screen=product_detail&source_engine=organic,GREENFIELDS COFFEE,2019,43,4.5,76,0,2203650,65.0,3.0,2.0,3.0,10.0,47.0
1187,1204,,3,https://tiki.vn/cua-hang/reeko-leather?source_screen=product_detail&source_engine=organic,Reeko Leather,2023,17,5.0,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0
1188,1205,,7,https://tiki.vn/cua-hang/housetech-vn?source_screen=product_detail&source_engine=organic,Housetech vn,2019,11,4.2,1100,0,1317000,76.0,4.0,1.0,3.0,14.0,54.0
1189,1206,,5,https://tiki.vn/cua-hang/toy-baby-alice?source_screen=product_detail&source_engine=organic,Toy baby Alice,2021,48,3.6,956,0,767000,183.0,34.0,7.0,13.0,22.0,107.0
1190,1207,,7,https://tiki.vn/cua-hang/clickshop2019?source_screen=product_detail&source_engine=organic,Clickshop2019,2019,29,4.5,109,16,130000,27.0,0.0,1.0,1.0,8.0,17.0
1191,1208,,5,https://tiki.vn/cua-hang/kitacoom-official?source_screen=product_detail&source_engine=organic,KitAcoom Official,2021,26,4.4,769,0,1469992,260.0,8.0,4.0,8.0,42.0,198.0
1192,1209,,4,https://tiki.vn/cua-hang/gor-shop?source_screen=product_detail&source_engine=organic,Gor Shop,2022,20,4.5,199,64,198000,65.0,8.0,0.0,3.0,6.0,48.0
1193,1210,,9,https://tiki.vn/cua-hang/cong-ty-tnhh-thuong-mai-va-dich-vu-wonmom?source_screen=product_detail&source_engine=organic,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ WONMOM,2017,137,4.6,722,484,48748000,671.0,13.0,14.0,18.0,150.0,476.0
1194,1211,,7,https://tiki.vn/cua-hang/huong-que-shop?source_screen=product_detail&source_engine=organic,Hương quế shop,2019,65,4.6,453,72,2386000,296.0,7.0,1.0,6.0,44.0,238.0
1195,1212,,5,https://tiki.vn/cua-hang/dien-may-vinh-tuong?source_screen=product_detail&source_engine=organic,Điện Máy Vĩnh Tường,2021,9,3.7,11,3,0,8.0,2.0,0.0,0.0,1.0,5.0
1196,1066,,4,https://tiki.vn/cua-hang/lop-dong-nai?source_screen=product_detail&source_engine=organic,LỐP ĐỒNG NAI,2022,1,0.0,0,0,0,,,,,,
1197,1214,,7,https://tiki.vn/cua-hang/nam-ly-tuong?source_screen=product_detail&source_engine=organic,Healthy Foods Now Nấm Lý tưởng,2019,48,4.4,49,13,0,,,,,,
1198,1215,,4,https://tiki.vn/cua-hang/yen-sao-khanh-hoa-ha-noi?source_screen=product_detail&source_engine=organic,yến sào khánh hòa Hà Nội,2022,67,4.9,16,8,16158000,16.0,0.0,0.0,0.0,2.0,14.0
1199,1216,,7,https://tiki.vn/cua-hang/cua-hang-vat-tu-nong-nghiep-khuya?source_screen=product_detail&source_engine=organic,Cửa hàng vật tư nông nghiệp Khuya,2019,31,4.7,115,37,0,2.0,0.0,0.0,0.0,1.0,1.0
1200,1217,,7,https://tiki.vn/cua-hang/kat-shop?source_screen=product_detail&source_engine=organic,Kat shop,2019,24,4.5,2500,180,2538000,876.0,24.0,9.0,60.0,171.0,612.0
1201,1264,,3,https://tiki.vn/cua-hang/tunglam?source_screen=product_detail&source_engine=organic,TungLam,2023,16,0.0,0,0,0,,,,,,
1202,1219,,2,https://tiki.vn/cua-hang/ral-vn?source_screen=product_detail&source_engine=organic,RAL VN,2024,64,0.0,0,0,0,,,,,,
1203,1220,,3,https://tiki.vn/cua-hang/shop-phu-kien-thai-ha?source_screen=product_detail&source_engine=organic,SHOP PHỤ KIỆN THÁI HÀ,2023,15,4.1,10,19,1115000,3.0,1.0,0.0,0.0,0.0,2.0
1204,1221,,6,https://tiki.vn/cua-hang/tranhsohoagam?source_screen=product_detail&source_engine=organic,tranhsohoagam,2020,458,4.8,1800,0,990000,865.0,11.0,8.0,11.0,87.0,748.0
1205,1222,,8,https://tiki.vn/cua-hang/gia-treo-man-hinh-nhap-khau?source_screen=product_detail&source_engine=organic,Giá Treo Màn Hình Nhập Khẩu,2018,18,4.8,1500,139,1664000,983.0,9.0,3.0,15.0,125.0,831.0
1206,1223,,8,https://tiki.vn/cua-hang/he-thong-xe-may-phuc-tien-phat?source_screen=product_detail&source_engine=organic,Hệ Thống Xe Máy Phúc Tiến Phát,2018,55,4.7,322,932,0,16.0,0.0,0.0,0.0,0.0,16.0
1207,1224,,6,https://tiki.vn/cua-hang/laceva-official-store?source_screen=product_detail&source_engine=organic,Laceva Official Store,2020,36,4.6,4900,1800,3791000,2793.0,68.0,21.0,84.0,512.0,2108.0
1208,1225,,6,https://tiki.vn/cua-hang/bia-thay-tu-eibauer?source_screen=product_detail&source_engine=organic,BIA THẦY TU EIBAUER,2020,9,4.8,713,1400,974400,381.0,5.0,3.0,9.0,43.0,321.0
1209,1226,,8,https://tiki.vn/cua-hang/amz-viet-nam?source_screen=product_detail&source_engine=organic,AMZ Việt Nam,2018,1,4.6,1500,0,807000,463.0,7.0,3.0,21.0,77.0,355.0
1210,1227,,8,https://tiki.vn/cua-hang/ngon-bo-re-chat-luong?source_screen=product_detail&source_engine=organic,Ngon - Bổ - Rẻ - Chất lượng,2018,3,4.7,83,0,1100000,46.0,1.0,1.0,1.0,6.0,37.0
1211,1228,,5,https://tiki.vn/cua-hang/alpine-official?source_screen=product_detail&source_engine=organic,Alpine Official,2021,29,0.0,0,22,0,,,,,,
1212,1229,,6,https://tiki.vn/cua-hang/mira-pro?source_screen=product_detail&source_engine=organic,THẾ GIỚI MUA SẮM ĐIỆN MÁY,2020,11,4.2,174,0,5516390,17.0,2.0,1.0,3.0,1.0,10.0
1213,1230,,7,https://tiki.vn/cua-hang/1life?source_screen=product_detail&source_engine=organic,1LIFE,2019,19,4.6,7,0,1260000,7.0,0.0,0.0,0.0,3.0,4.0
1214,1231,,5,https://tiki.vn/cua-hang/hangchon?source_screen=product_detail&source_engine=organic,hangchon,2021,2,4.3,213,55,0,6.0,0.0,0.0,0.0,0.0,6.0
1215,1232,,7,https://tiki.vn/cua-hang/phong-cach-xanh?source_screen=product_detail&source_engine=organic,Phong Cách Xanh,2019,257,4.9,449,0,3213830,95.0,1.0,1.0,0.0,4.0,89.0
1216,1233,,4,https://tiki.vn/cua-hang/transcend-official-store?source_screen=product_detail&source_engine=organic,Transcend Official Store,2022,8,5.0,2,24,0,2.0,0.0,0.0,0.0,0.0,2.0
1217,1234,,4,https://tiki.vn/cua-hang/phan-phoi-hang-hoa-phucnguyen65?source_screen=product_detail&source_engine=organic,Phân phối hàng hóa PhucNguyen65,2022,10,0.0,0,0,0,46.0,1.0,0.0,0.0,5.0,40.0
1218,1235,,8,https://tiki.vn/cua-hang/areon-viet-nam?source_screen=product_detail&source_engine=organic,AREON VIỆT NAM,2018,56,4.3,107,20,1290000,87.0,2.0,2.0,7.0,22.0,54.0
1219,1236,,6,https://tiki.vn/cua-hang/dai-ly-viet-tien-mc?source_screen=product_detail&source_engine=organic,Đại Lý Việt Tiến MC,2020,132,4.7,567,740,0,57.0,2.0,0.0,1.0,10.0,44.0
1220,1237,,8,https://tiki.vn/cua-hang/dai-nam-sport?source_screen=product_detail&source_engine=organic,Đại Nam Sport,2018,318,4.2,4400,725,42203000,3242.0,251.0,88.0,154.0,600.0,2149.0
1221,1238,,8,https://tiki.vn/cua-hang/intimex-group?source_screen=product_detail&source_engine=organic,iTGCOFFEE OFFICIAL STORE,2018,11,4.8,386,34,124000,326.0,2.0,0.0,5.0,31.0,288.0
1222,1239,,6,https://tiki.vn/cua-hang/dien-may-anh-thu?source_screen=product_detail&source_engine=organic,Điện máy Anh Thư,2020,280,4.5,50,69,0,1.0,0.0,0.0,0.0,0.0,1.0
1223,1240,,7,https://tiki.vn/cua-hang/khomayinthenhua?source_screen=product_detail&source_engine=organic,KhoMayInTheNhua,2019,11,4.2,5,7,0,3.0,0.0,0.0,0.0,0.0,3.0
1224,1241,,8,https://tiki.vn/cua-hang/dothada-khoa?source_screen=product_detail&source_engine=organic,Dothada Khóa,2018,147,4.7,356,40,2293830,160.0,1.0,1.0,4.0,20.0,134.0
1225,1242,,9,https://tiki.vn/cua-hang/dacs-viet-nam?source_screen=product_detail&source_engine=organic,Trung Tâm Công Cụ,2017,323,4.5,1200,392,7763400,96.0,4.0,2.0,7.0,17.0,66.0
1226,1243,,4,https://tiki.vn/cua-hang/aswei-official-store?source_screen=product_detail&source_engine=organic,ASWEI OFFICIAL STORE,2022,10,4.9,968,101,420000,10.0,0.0,0.0,0.0,1.0,9.0
1227,1244,,7,https://tiki.vn/cua-hang/duoc-pham-uc-chau?source_screen=product_detail&source_engine=organic,Dược Phẩm Úc Châu,2019,5,4.7,33,18,0,26.0,0.0,0.0,1.0,5.0,20.0
1228,1245,,4,https://tiki.vn/cua-hang/cheavalier-wines-spirits?source_screen=product_detail&source_engine=organic,Cheavalier Wines Spirits,2022,101,4.8,9,1,0,5.0,0.0,0.0,0.0,1.0,4.0
1229,1246,,4,https://tiki.vn/cua-hang/nuoc-giat-lord-hn?source_screen=product_detail&source_engine=organic,Nước giặt Lord HN,2022,5,0.0,0,2,0,,,,,,
1230,1247,,5,https://tiki.vn/cua-hang/cariva-bedding?source_screen=product_detail&source_engine=organic,Cariva Bedding,2021,13,4.4,49,27,1705000,12.0,0.0,0.0,0.0,1.0,11.0
1231,1248,,8,https://tiki.vn/cua-hang/thoi-trang-fatraly?source_screen=product_detail&source_engine=organic,Thời Trang FATRALY,2018,4,3.5,48,0,0,2.0,1.0,0.0,0.0,1.0,0.0
