job_index,strategy,n_bins,min_support,silhouette_score,n_selected_features,selected_features,cluster_sizes,mu_param,gamma,beta,status,error_message
132,kmeans,3,0.1,0.28959038853645325,148,"fused_10_low+fused_1_low+fused_4_high+fused_7_low, fused_10_low+fused_11_high+fused_2_medium+fused_4_high+fused_5_low+fused_6_low, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_10_low+fused_1_low+fused_4_high+fused_9_low, fused_10_low+fused_1_low+fused_2_medium+fused_4_high, fused_1_high+fused_2_high+fused_3_low+fused_5_medium+fused_7_high+fused_9_high, fused_10_low+fused_2_medium+fused_4_high+fused_8_medium, fused_10_low+fused_4_high+fused_5_medium, fused_2_medium+fused_9_medium, fused_10_low+fused_4_high+fused_7_low+fused_9_low, fused_10_low+fused_11_high+fused_1_medium+fused_3_medium+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_11_high+fused_3_medium+fused_4_high+fused_5_low+fused_6_low+fused_8_high, fused_1_high+fused_2_high+fused_3_low+fused_7_high+fused_8_medium+fused_9_high, fused_10_medium+fused_11_high+fused_2_high+fused_3_low+fused_4_medium, fused_10_low+fused_11_high+fused_3_medium+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_10_low+fused_1_low+fused_4_high+fused_9_medium, fused_10_low+fused_1_medium+fused_4_high+fused_9_low, fused_2_high+fused_3_low+fused_4_medium+fused_5_low+fused_7_medium, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_8_medium, fused_10_medium+fused_11_high+fused_5_low+fused_6_low, fused_11_high+fused_4_medium+fused_8_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_9_low, fused_10_low+fused_1_low+fused_3_high+fused_4_high, fused_11_medium+fused_5_medium+fused_6_medium+fused_8_medium, fused_10_low+fused_11_medium+fused_4_high, fused_11_medium+fused_1_high+fused_2_high+fused_3_low+fused_6_medium+fused_9_high, fused_11_low+fused_6_high, fused_1_high+fused_2_high+fused_3_low+fused_5_medium+fused_6_medium+fused_9_high, fused_10_low+fused_4_high+fused_8_low, fused_3_medium+fused_8_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_8_medium, fused_11_high+fused_7_high+fused_8_medium, fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_9_high, fused_10_low+fused_1_low+fused_2_low+fused_4_high, fused_11_high+fused_2_medium+fused_5_low+fused_6_low+fused_8_medium, fused_10_medium+fused_1_high, fused_1_medium+fused_2_high+fused_4_medium+fused_5_low+fused_9_medium, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_4_high+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_2_medium+fused_4_high+fused_7_low, fused_1_high+fused_2_high+fused_3_low+fused_5_medium+fused_8_medium+fused_9_high, fused_2_high+fused_4_medium+fused_8_high, fused_10_low+fused_11_high+fused_3_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_3_medium+fused_4_high+fused_9_medium, fused_2_high+fused_3_low+fused_5_low+fused_7_medium+fused_8_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium+fused_8_medium+fused_9_medium, fused_11_high+fused_2_high+fused_3_low+fused_4_medium+fused_5_low+fused_6_low+fused_9_medium, fused_1_medium+fused_2_high+fused_3_low+fused_4_medium+fused_5_low, fused_4_medium+fused_7_high, fused_10_low+fused_1_low+fused_3_medium+fused_4_high, fused_10_low+fused_2_low+fused_3_high+fused_4_high, fused_11_high+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_1_low+fused_4_high+fused_8_medium, fused_11_high+fused_1_medium+fused_3_medium+fused_5_low+fused_6_low+fused_9_medium, fused_1_medium+fused_4_medium+fused_5_low+fused_7_medium, fused_11_medium+fused_2_high+fused_3_low+fused_5_medium+fused_6_medium+fused_9_high, fused_2_high+fused_3_low+fused_4_low+fused_5_medium+fused_9_high, fused_2_medium+fused_4_high+fused_7_medium, fused_10_low+fused_11_high+fused_3_low+fused_4_high+fused_5_low+fused_6_low+fused_8_medium, fused_10_medium+fused_5_low+fused_9_medium, fused_11_high+fused_2_medium+fused_6_low+fused_7_medium, fused_10_high+fused_1_high+fused_2_high+fused_3_low+fused_9_high, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_8_high+fused_9_medium, fused_10_low+fused_11_high+fused_1_medium+fused_3_low+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_10_low+fused_1_medium+fused_2_medium+fused_4_high, fused_10_medium+fused_11_high+fused_8_medium, fused_10_medium+fused_2_high+fused_4_medium+fused_5_low, fused_11_high+fused_1_medium+fused_4_medium+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_4_medium+fused_5_low+fused_6_low+fused_7_medium, fused_11_medium+fused_2_high+fused_3_low+fused_6_medium+fused_8_medium, fused_1_high+fused_2_high+fused_3_low+fused_5_medium+fused_7_high+fused_8_medium, fused_1_medium+fused_2_high+fused_3_low+fused_4_medium+fused_9_medium, fused_10_medium+fused_3_low+fused_4_medium+fused_5_low, fused_11_high+fused_2_medium+fused_3_medium+fused_4_high+fused_6_low, fused_11_medium+fused_6_medium+fused_7_high, fused_10_low+fused_2_medium+fused_3_medium+fused_4_high+fused_6_low, fused_10_low+fused_4_high+fused_8_medium+fused_9_low, fused_10_medium+fused_11_high+fused_2_high+fused_4_medium+fused_6_low, fused_10_medium+fused_11_high+fused_4_medium+fused_5_low, fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_8_medium, fused_4_medium+fused_5_low+fused_7_medium+fused_9_medium, fused_10_medium+fused_3_low+fused_7_medium, fused_11_high+fused_2_medium+fused_3_medium+fused_5_low+fused_6_low, fused_1_high+fused_2_high+fused_3_low+fused_6_medium+fused_7_high+fused_9_high, fused_1_medium+fused_2_high+fused_3_low+fused_4_medium+fused_7_medium, fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_7_medium+fused_8_high+fused_9_medium, fused_2_high+fused_3_medium+fused_5_low+fused_6_low, fused_10_high+fused_2_high+fused_3_low+fused_4_low+fused_9_high, fused_10_low+fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_11_high+fused_3_medium+fused_4_high+fused_6_low+fused_9_low, fused_10_medium+fused_11_high+fused_3_low+fused_4_medium+fused_6_low, fused_10_medium+fused_11_high+fused_9_medium, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_8_medium, fused_1_medium+fused_2_medium+fused_6_low, fused_1_medium+fused_3_low+fused_4_medium+fused_5_low+fused_9_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_2_medium+fused_3_medium+fused_4_high+fused_9_low, fused_10_medium+fused_2_high+fused_3_low+fused_5_low, fused_10_medium+fused_4_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_8_high+fused_9_medium, fused_11_high+fused_2_high+fused_4_medium+fused_5_low+fused_7_medium, fused_11_high+fused_2_medium+fused_4_high+fused_6_low+fused_8_medium, fused_1_high+fused_2_high+fused_3_low+fused_4_medium, fused_1_medium+fused_2_high+fused_3_low+fused_7_medium+fused_8_medium, fused_1_medium+fused_4_medium+fused_7_medium+fused_9_medium, fused_2_high+fused_3_low+fused_5_medium+fused_7_high+fused_8_medium+fused_9_high, fused_3_low+fused_5_medium+fused_6_medium+fused_7_high, fused_10_low+fused_3_medium+fused_4_high+fused_7_low, fused_10_low+fused_4_high+fused_6_medium, fused_10_low+fused_7_low+fused_8_high, fused_11_high+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_8_high+fused_9_medium, fused_11_high+fused_3_low+fused_4_medium+fused_5_low+fused_7_medium, fused_1_high+fused_2_high+fused_3_low+fused_6_medium+fused_8_medium+fused_9_high, fused_3_low+fused_4_medium+fused_7_medium+fused_9_medium, fused_10_low+fused_11_high+fused_2_high+fused_3_low+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_10_low+fused_1_medium+fused_3_medium+fused_4_high+fused_6_low+fused_7_medium, fused_10_low+fused_1_medium+fused_3_medium+fused_4_high+fused_6_low+fused_8_high, fused_10_low+fused_4_high+fused_5_high, fused_10_medium+fused_1_medium, fused_11_high+fused_1_medium+fused_2_high+fused_4_medium+fused_5_low, fused_11_high+fused_1_medium+fused_3_low+fused_4_high+fused_6_low+fused_8_medium, fused_11_high+fused_3_low+fused_5_low+fused_7_medium+fused_8_medium+fused_9_medium, fused_11_high+fused_3_low+fused_6_low+fused_7_high, fused_11_high+fused_3_medium+fused_4_high+fused_5_low+fused_6_low+fused_9_medium, fused_1_high+fused_3_low+fused_4_low+fused_5_medium+fused_9_high, fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_8_high, fused_2_high+fused_3_medium+fused_8_high, fused_10_high+fused_1_high+fused_4_low+fused_9_high, fused_10_low+fused_11_high+fused_1_medium+fused_3_medium+fused_5_low+fused_6_low+fused_8_high, fused_10_low+fused_1_medium+fused_3_medium+fused_4_high+fused_5_low+fused_8_high, fused_10_medium+fused_2_high+fused_3_low+fused_4_medium+fused_8_medium, fused_10_medium+fused_9_high, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_7_medium+fused_8_high, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_6_low+fused_8_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_2_high+fused_4_medium+fused_6_low, fused_11_high+fused_1_medium+fused_2_high+fused_4_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_3_low+fused_4_medium, fused_11_high+fused_1_medium+fused_3_medium+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_11_high+fused_2_high+fused_3_low+fused_4_medium+fused_7_medium, fused_11_high+fused_2_high+fused_3_medium+fused_6_low, fused_11_medium+fused_3_low+fused_4_low, fused_11_medium+fused_4_low+fused_6_medium, fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_8_medium+fused_9_medium, fused_1_medium+fused_3_medium+fused_4_high+fused_5_low+fused_6_low+fused_8_high, fused_3_low+fused_4_low+fused_6_medium+fused_9_high","[166, 224, 246, 489, 674]",0.8,0.5,3.0,ok,
133,kmeans,5,1.0,0.4068583846092224,0,,[],,,,baseline_no_features,
134,kmeans,5,0.95,0.4068583846092224,0,,[],,,,baseline_no_features,
135,kmeans,5,0.9,0.4068583846092224,0,,[],,,,baseline_no_features,
136,kmeans,5,0.85,0.4068583846092224,0,,[],,,,baseline_no_features,
137,kmeans,5,0.8,0.4068583846092224,0,,[],,,,baseline_no_features,
138,kmeans,5,0.75,0.4068583846092224,0,,[],,,,baseline_no_features,
139,kmeans,5,0.7,0.4068583846092224,0,,[],,,,baseline_no_features,
140,kmeans,5,0.65,0.4068583846092224,0,,[],,,,baseline_no_features,
141,kmeans,5,0.6,0.4068583846092224,0,,[],,,,baseline_no_features,
142,kmeans,5,0.55,0.4068583846092224,0,,[],,,,baseline_no_features,
143,kmeans,5,0.5,0.4068583846092224,0,,[],,,,baseline_no_features,
144,kmeans,5,0.45,0.44745489954948425,1,fused_6_verylow,"[163, 193, 840, 363, 240]",0.1,0.1,5.0,ok,
145,kmeans,5,0.4,0.35642820596694946,4,"fused_6_verylow, fused_5_verylow, fused_8_high, fused_3_low","[164, 333, 855, 257, 190]",0.2,0.3,3.0,ok,
146,kmeans,5,0.35,0.30312004685401917,7,"fused_8_high, fused_3_low, fused_10_verylow, fused_5_verylow+fused_6_verylow, fused_11_veryhigh+fused_6_verylow, fused_9_medium, fused_2_high","[173, 374, 293, 759, 200]",0.5,0.9,5.0,ok,
147,kmeans,5,0.3,0.26693835854530334,12,"fused_8_high, fused_10_verylow, fused_9_medium, fused_2_high, fused_4_high, fused_1_medium, fused_5_low, fused_4_veryhigh, fused_7_medium, fused_3_low+fused_6_verylow, fused_11_veryhigh+fused_5_verylow+fused_6_verylow, fused_10_low","[233, 468, 230, 381, 487]",0.9,0.7,2.0,ok,
148,kmeans,5,0.25,0.2652910351753235,18,"fused_8_high, fused_5_low, fused_4_veryhigh, fused_7_medium, fused_11_veryhigh+fused_5_verylow+fused_6_verylow, fused_10_low, fused_11_high, fused_10_verylow+fused_6_verylow, fused_11_veryhigh+fused_3_low+fused_6_verylow, fused_7_high, fused_6_low, fused_4_high+fused_6_verylow, fused_3_low+fused_5_verylow, fused_8_medium, fused_1_medium+fused_6_verylow, fused_9_low, fused_6_verylow+fused_9_medium, fused_2_high+fused_6_verylow","[262, 450, 209, 475, 403]",0.8,0.9,3.0,ok,
149,kmeans,5,0.2,0.23744378983974457,31,"fused_5_low, fused_11_high, fused_7_high, fused_6_low, fused_8_medium, fused_2_veryhigh, fused_1_low, fused_2_high+fused_3_low, fused_6_verylow+fused_8_high, fused_4_high+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_5_verylow+fused_6_verylow, fused_5_verylow+fused_8_high, fused_2_high+fused_5_verylow+fused_6_verylow, fused_1_medium+fused_5_verylow+fused_6_verylow, fused_11_veryhigh+fused_6_verylow+fused_9_medium, fused_5_verylow+fused_6_verylow+fused_7_medium, fused_10_low+fused_9_medium, fused_11_veryhigh+fused_3_low+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_9_low, fused_5_verylow+fused_6_verylow+fused_9_medium, fused_4_high+fused_6_verylow+fused_9_medium, fused_3_low+fused_9_medium, fused_11_veryhigh+fused_1_medium+fused_6_verylow, fused_1_medium+fused_9_medium, fused_7_veryhigh, fused_3_verylow, fused_11_veryhigh+fused_4_high+fused_6_verylow, fused_1_medium+fused_4_high, fused_10_verylow+fused_4_veryhigh, fused_10_verylow+fused_11_veryhigh, fused_11_veryhigh+fused_2_high","[342, 223, 485, 313, 436]",0.8,0.9,3.0,ok,
150,kmeans,5,0.15,0.2285773754119873,62,"fused_7_high, fused_8_medium, fused_10_low+fused_9_medium, fused_11_veryhigh+fused_3_low+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_9_low, fused_7_veryhigh, fused_3_verylow, fused_10_verylow+fused_4_veryhigh, fused_9_high, fused_3_medium, fused_2_medium, fused_10_verylow+fused_4_high, fused_11_high+fused_6_low, fused_11_veryhigh+fused_1_medium+fused_5_verylow+fused_6_verylow, fused_2_high+fused_4_high+fused_6_verylow, fused_10_verylow+fused_1_low, fused_11_medium, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_11_veryhigh+fused_2_high+fused_5_verylow+fused_6_verylow, fused_4_veryhigh+fused_9_low, fused_1_high, fused_10_verylow+fused_11_veryhigh+fused_5_verylow+fused_6_verylow, fused_1_medium+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_2_veryhigh+fused_8_high, fused_1_medium+fused_2_high+fused_6_verylow, fused_1_medium+fused_4_high+fused_5_verylow+fused_6_verylow, fused_1_medium+fused_4_high+fused_6_verylow+fused_9_medium, fused_11_veryhigh+fused_1_medium+fused_6_verylow+fused_9_medium, fused_3_low+fused_6_verylow+fused_8_high, fused_4_medium, fused_11_veryhigh+fused_1_medium+fused_3_low+fused_6_verylow, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_8_high, fused_11_veryhigh+fused_2_high+fused_3_low+fused_6_verylow, fused_1_medium+fused_7_medium, fused_7_low, fused_11_veryhigh+fused_1_medium+fused_4_high+fused_6_verylow, fused_1_medium+fused_8_high, fused_6_verylow+fused_9_low, fused_10_verylow+fused_7_medium, fused_1_medium+fused_2_high+fused_5_verylow, fused_2_high+fused_5_verylow+fused_7_medium, fused_5_low+fused_6_low, fused_8_veryhigh, fused_1_verylow, fused_10_verylow+fused_2_high, fused_1_low+fused_6_verylow, fused_10_low+fused_6_verylow, fused_11_veryhigh+fused_4_high+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_2_high+fused_4_high+fused_5_verylow, fused_5_verylow+fused_9_low, fused_10_verylow+fused_1_medium, fused_2_high+fused_5_verylow+fused_8_high, fused_7_medium+fused_8_high, fused_3_low+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_10_verylow+fused_11_veryhigh+fused_3_low+fused_6_verylow, fused_1_medium+fused_3_low+fused_6_verylow+fused_9_medium, fused_1_medium+fused_3_low+fused_5_verylow+fused_6_verylow, fused_2_high+fused_3_low+fused_5_verylow+fused_6_verylow, fused_2_high+fused_6_verylow+fused_9_medium, fused_8_high+fused_9_medium, fused_11_veryhigh+fused_3_low+fused_4_high+fused_6_verylow+fused_9_medium, fused_5_low+fused_8_high","[168, 431, 301, 365, 534]",0.7,0.9,2.0,ok,
151,kmeans,5,0.1,0.3295314908027649,126,"fused_10_verylow+fused_4_veryhigh+fused_9_low, fused_5_medium, fused_11_high+fused_8_high, fused_3_low+fused_5_low, fused_10_verylow+fused_5_verylow+fused_6_verylow+fused_9_low, fused_5_low+fused_9_high, fused_3_low+fused_8_medium, fused_3_medium+fused_5_verylow+fused_6_verylow, fused_11_high+fused_5_verylow, fused_10_verylow+fused_11_veryhigh+fused_3_low+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_1_low+fused_9_low, fused_4_high+fused_8_veryhigh, fused_6_low+fused_8_high, fused_1_medium+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_8_high+fused_9_high, fused_4_medium+fused_9_high, fused_5_low+fused_7_veryhigh, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_8_high, fused_10_verylow+fused_4_high+fused_5_verylow+fused_6_verylow, fused_1_high+fused_5_low, fused_1_high+fused_9_high, fused_10_verylow+fused_2_medium, fused_11_veryhigh+fused_1_medium+fused_2_high+fused_5_verylow+fused_6_verylow, fused_2_low, fused_6_verylow+fused_8_medium, fused_1_verylow+fused_4_veryhigh, fused_10_medium+fused_9_high, fused_5_verylow+fused_6_verylow+fused_7_medium+fused_9_medium, fused_11_high+fused_2_high, fused_3_high, fused_11_high+fused_5_low+fused_6_low, fused_11_veryhigh+fused_3_low+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_2_medium+fused_6_verylow, fused_3_verylow+fused_5_low, fused_7_high+fused_8_high, fused_11_veryhigh+fused_1_medium+fused_2_high+fused_3_low+fused_6_verylow, fused_10_verylow+fused_1_low+fused_4_veryhigh, fused_1_medium+fused_7_high, fused_7_high+fused_9_medium, fused_4_veryhigh+fused_6_verylow+fused_9_low, fused_5_verylow+fused_8_veryhigh, fused_11_veryhigh+fused_2_high+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_1_medium+fused_2_high+fused_4_high+fused_5_verylow+fused_6_verylow, fused_9_veryhigh, fused_10_low+fused_4_veryhigh, fused_10_verylow+fused_1_medium+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_2_high+fused_4_high, fused_11_veryhigh+fused_1_low+fused_6_verylow, fused_2_veryhigh+fused_3_verylow+fused_8_high, fused_4_veryhigh+fused_7_low, fused_11_high+fused_4_medium, fused_10_verylow+fused_11_high, fused_10_verylow+fused_6_verylow+fused_9_medium, fused_11_veryhigh+fused_1_medium+fused_6_verylow+fused_8_high, fused_11_high+fused_6_low+fused_9_high, fused_10_verylow+fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_11_high+fused_6_verylow, fused_1_medium+fused_2_high+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_2_veryhigh+fused_5_low+fused_8_high, fused_5_low+fused_7_high, fused_10_verylow+fused_11_veryhigh+fused_1_medium+fused_6_verylow, fused_11_veryhigh+fused_1_medium+fused_3_low+fused_4_high+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_1_medium+fused_2_high+fused_8_high, fused_3_low+fused_7_veryhigh, fused_4_medium+fused_8_high, fused_1_low+fused_6_verylow+fused_9_low, fused_1_medium+fused_2_high+fused_3_low+fused_5_verylow+fused_6_verylow, fused_4_high+fused_5_verylow+fused_6_verylow+fused_8_high, fused_1_low+fused_5_verylow+fused_9_low, fused_1_medium+fused_2_high+fused_3_low+fused_6_verylow+fused_9_medium, fused_1_medium+fused_5_verylow+fused_6_verylow+fused_8_high, fused_11_veryhigh+fused_2_high+fused_3_low+fused_4_high+fused_6_verylow+fused_9_medium, fused_2_medium+fused_5_verylow, fused_10_medium+fused_4_medium, fused_2_high+fused_3_low+fused_4_high+fused_5_verylow+fused_6_verylow, fused_2_high+fused_3_low+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_2_high+fused_5_verylow+fused_7_medium+fused_8_high, fused_3_low+fused_4_high+fused_6_verylow+fused_8_high, fused_5_low+fused_8_medium, fused_10_verylow+fused_4_veryhigh+fused_5_verylow, fused_11_veryhigh+fused_3_low+fused_6_verylow+fused_8_high+fused_9_medium, fused_1_medium+fused_8_high+fused_9_medium, fused_8_low, fused_10_verylow+fused_3_medium+fused_9_low, fused_11_veryhigh+fused_8_medium, fused_1_low+fused_7_medium, fused_1_medium+fused_2_high+fused_3_low+fused_4_high+fused_6_verylow, fused_10_low+fused_3_low+fused_6_verylow, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_7_medium+fused_8_high, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_8_high+fused_9_medium, fused_1_medium+fused_2_high+fused_5_verylow+fused_7_medium, fused_1_medium+fused_3_low+fused_8_high, fused_10_verylow+fused_1_medium+fused_4_high+fused_6_verylow, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_7_high, fused_2_veryhigh+fused_7_veryhigh, fused_3_verylow+fused_9_high, fused_4_veryhigh+fused_7_medium, fused_10_verylow+fused_1_low+fused_5_verylow+fused_6_verylow, fused_11_veryhigh+fused_4_high+fused_5_verylow+fused_6_verylow+fused_7_medium, fused_11_veryhigh+fused_4_high+fused_6_verylow+fused_8_high+fused_9_medium, fused_11_veryhigh+fused_5_verylow+fused_6_verylow+fused_9_low, fused_4_high+fused_5_verylow+fused_7_medium+fused_9_medium, fused_10_verylow+fused_11_veryhigh+fused_6_verylow+fused_9_low, fused_11_veryhigh+fused_1_medium+fused_2_high+fused_4_high+fused_6_verylow+fused_9_medium, fused_11_veryhigh+fused_3_low+fused_6_verylow+fused_7_high, fused_1_high+fused_8_high, fused_1_low+fused_2_medium, fused_7_medium+fused_9_low, fused_10_low+fused_11_veryhigh+fused_6_verylow+fused_9_medium, fused_10_low+fused_1_medium+fused_9_medium, fused_10_low+fused_3_low+fused_9_medium, fused_11_veryhigh+fused_2_high+fused_3_low+fused_5_verylow+fused_6_verylow+fused_8_high, fused_11_veryhigh+fused_4_veryhigh+fused_5_verylow+fused_6_verylow, fused_4_veryhigh+fused_5_verylow+fused_9_low, fused_10_low+fused_4_high+fused_6_verylow, fused_11_high+fused_3_low, fused_11_veryhigh+fused_2_high+fused_4_high+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_2_high+fused_3_low+fused_5_verylow+fused_7_medium, fused_10_low+fused_5_verylow+fused_6_verylow+fused_9_medium, fused_10_verylow+fused_11_veryhigh+fused_2_high+fused_5_verylow+fused_6_verylow, fused_10_verylow+fused_11_veryhigh+fused_4_veryhigh+fused_6_verylow, fused_10_verylow+fused_4_high+fused_9_medium, fused_10_verylow+fused_5_verylow+fused_6_verylow+fused_8_high, fused_11_medium+fused_6_medium, fused_1_low+fused_4_veryhigh+fused_6_verylow","[84, 164, 143, 232, 1176]",0.8,0.9,2.0,ok,
152,kmeans,7,1.0,0.4068583846092224,0,,[],,,,baseline_no_features,
153,kmeans,7,0.95,0.4068583846092224,0,,[],,,,baseline_no_features,
154,kmeans,7,0.9,0.4068583846092224,0,,[],,,,baseline_no_features,
155,kmeans,7,0.85,0.4068583846092224,0,,[],,,,baseline_no_features,
156,kmeans,7,0.8,0.4068583846092224,0,,[],,,,baseline_no_features,
157,kmeans,7,0.75,0.4068583846092224,0,,[],,,,baseline_no_features,
158,kmeans,7,0.7,0.4068583846092224,0,,[],,,,baseline_no_features,
159,kmeans,7,0.65,0.4068583846092224,0,,[],,,,baseline_no_features,
160,kmeans,7,0.6,0.4068583846092224,0,,[],,,,baseline_no_features,
161,kmeans,7,0.55,0.4068583846092224,0,,[],,,,baseline_no_features,
162,kmeans,7,0.5,0.4068583846092224,0,,[],,,,baseline_no_features,
163,kmeans,7,0.45,0.4068583846092224,0,,[],,,,baseline_no_features,
164,kmeans,7,0.4,0.4068583846092224,0,,[],,,,baseline_no_features,
165,kmeans,7,0.35,0.3551822602748871,1,fused_10_megalow,"[164, 234, 659, 486, 256]",0.7,0.8,3.0,ok,
166,kmeans,7,0.3,0.28412264585494995,6,"fused_10_megalow, fused_6_megalow, fused_11_veryhigh, fused_8_high, fused_4_veryhigh, fused_9_medium","[175, 264, 575, 494, 291]",0.9,0.8,4.0,ok,
167,kmeans,7,0.25,0.26046475768089294,12,"fused_10_megalow, fused_6_megalow, fused_11_veryhigh, fused_8_high, fused_4_veryhigh, fused_9_medium, fused_10_verylow, fused_3_low, fused_5_megalow, fused_2_veryhigh, fused_3_verylow, fused_9_low","[178, 291, 510, 486, 334]",0.9,0.6,3.0,ok,
168,kmeans,7,0.2,0.20085017383098602,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[200, 414, 336, 443, 406]",0.9,0.8,5.0,ok,
169,kmeans,7,0.15,0.17097198963165283,36,"fused_8_high, fused_2_veryhigh, fused_3_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low, fused_10_megalow+fused_6_megalow, fused_5_low, fused_3_low+fused_6_megalow, fused_11_veryhigh+fused_6_verylow, fused_4_veryhigh+fused_6_megalow, fused_4_veryhigh+fused_9_low, fused_10_megalow+fused_3_low, fused_10_verylow+fused_9_medium, fused_7_low, fused_7_veryhigh, fused_9_high, fused_6_low, fused_11_high, fused_4_megahigh, fused_6_megalow+fused_9_medium, fused_10_megalow+fused_5_megalow, fused_2_medium, fused_3_low+fused_5_megalow, fused_3_medium, fused_1_high, fused_4_high+fused_9_medium","[317, 329, 469, 315, 369]",0.9,0.7,2.0,ok,
